Journal number,Date,Ledger account,Amount,Created date and time
GJT-047725,2020-07-20 00:00:00,621200,126.74,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,56.86,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,56.86,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,358.23,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,145.38,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,41.73,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,12.78,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,141.1,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,28.43,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,100.89,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,120.11,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,23.98,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,97.0,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-51.22,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,18.53,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,21.82,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-25.85,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-70.46,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-21.05,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-22.11,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,29.85,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-28.97,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,17.14,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-21.28,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-26.5,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,501.16,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,403.56,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,131.37,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,48.95,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,22.36,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,201.78,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,511300,102.12,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,511300,30.8,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,98.4,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,31.98,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,136.92,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,24.83,2020-07-24 16:15:45
GJT-047585,2020-07-20 00:00:00,200000,-80096.0,2020-07-23 15:31:11
GJT-047585,2020-07-20 00:00:00,150000,80096.0,2020-07-23 15:31:11
GJT-047584,2020-07-20 00:00:00,200000,-1480.0,2020-07-23 15:31:11
GJT-047584,2020-07-20 00:00:00,150000,1480.0,2020-07-23 15:31:11
GJT-047583,2020-07-20 00:00:00,200000,-390.0,2020-07-23 15:31:11
GJT-047583,2020-07-20 00:00:00,675000,390.0,2020-07-23 15:31:11
GJT-047582,2020-07-20 00:00:00,200000,-19253.0,2020-07-23 15:31:11
GJT-047582,2020-07-20 00:00:00,150000,19253.0,2020-07-23 15:31:11
GJT-047581,2020-07-20 00:00:00,200000,600.0,2020-07-23 15:31:11
GJT-047581,2020-07-20 00:00:00,510800,-600.0,2020-07-23 15:31:11
GJT-047580,2020-07-20 00:00:00,200000,-114.92,2020-07-23 15:31:11
GJT-047580,2020-07-20 00:00:00,510950,114.92,2020-07-23 15:31:11
GJT-047579,2020-07-20 00:00:00,200000,-53.58,2020-07-23 15:31:11
GJT-047579,2020-07-20 00:00:00,621900,53.58,2020-07-23 15:31:11
GJT-047578,2020-07-20 00:00:00,200000,-57.46,2020-07-23 15:31:11
GJT-047578,2020-07-20 00:00:00,510950,57.46,2020-07-23 15:31:11
GJT-047577,2020-07-20 00:00:00,200000,-11387.52,2020-07-23 15:31:08
GJT-047577,2020-07-20 00:00:00,130000,5693.76,2020-07-23 15:31:08
GJT-047577,2020-07-20 00:00:00,510950,5693.76,2020-07-23 15:31:08
GJT-047576,2020-07-20 00:00:00,200000,-289.84,2020-07-23 15:31:08
GJT-047576,2020-07-20 00:00:00,510950,289.84,2020-07-23 15:31:08
GJT-047575,2020-07-20 00:00:00,200000,-4796.5,2020-07-23 15:31:08
GJT-047575,2020-07-20 00:00:00,520000,4796.5,2020-07-23 15:31:08
GJT-047574,2020-07-20 00:00:00,200000,-3687.27,2020-07-23 15:31:08
GJT-047574,2020-07-20 00:00:00,151500,3687.27,2020-07-23 15:31:08
GJT-047573,2020-07-20 00:00:00,200000,-71.09,2020-07-23 15:31:08
GJT-047573,2020-07-20 00:00:00,621500,71.09,2020-07-23 15:31:08
GJT-047572,2020-07-20 00:00:00,200000,-1386.98,2020-07-23 15:31:08
GJT-047572,2020-07-20 00:00:00,150000,1386.98,2020-07-23 15:31:08
GJT-047571,2020-07-20 00:00:00,200000,-2096.11,2020-07-23 15:31:08
GJT-047571,2020-07-20 00:00:00,151500,2096.11,2020-07-23 15:31:08
GJT-047570,2020-07-20 00:00:00,200000,-430.61,2020-07-23 15:31:08
GJT-047570,2020-07-20 00:00:00,150000,430.61,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,200000,-28447.85,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,305.61,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,227.36,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,511300,2552.36,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,307.48,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,510950,1769.37,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,301.37,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,270.8,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,156.28,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,286.16,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,354.67,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,128.41,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,519.16,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,407.87,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,132.37,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,696.24,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,344.86,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,380.87,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,227.92,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,468.23,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,249.66,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,248.0,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,417.86,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,394.77,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,319.3,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,402.49,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,254.85,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,147.02,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,245.06,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,621300,426.22,2020-07-23 15:31:08
GJT-047569,2020-07-20 00:00:00,511300,15505.23,2020-07-23 15:31:08
GJT-047568,2020-07-20 00:00:00,200000,-60747.5,2020-07-23 15:31:08
GJT-047568,2020-07-20 00:00:00,150000,60747.5,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,200000,-3120.2,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,531350,945.55,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,531350,94.55,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,531350,94.55,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,621400,283.65,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,621400,94.55,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,621400,189.1,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,621400,94.55,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,621400,94.55,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,621400,94.55,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,621400,189.1,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,621400,189.1,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,621400,189.1,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,621400,283.65,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,621400,189.1,2020-07-23 15:31:08
GJT-047567,2020-07-20 00:00:00,531350,94.55,2020-07-23 15:31:08
GJT-047563,2020-07-20 00:00:00,200000,-185.0,2020-07-23 15:31:08
GJT-047563,2020-07-20 00:00:00,675000,185.0,2020-07-23 15:31:08
GJT-047525,2020-07-20 00:00:00,200000,-7420.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,531500,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047525,2020-07-20 00:00:00,621800,70.0,2020-07-22 12:54:14
GJT-047524,2020-07-20 00:00:00,200000,-1081.0,2020-07-22 12:54:14
GJT-047524,2020-07-20 00:00:00,510800,1081.0,2020-07-22 12:54:14
GJT-047523,2020-07-20 00:00:00,200000,-3098.0,2020-07-22 12:54:14
GJT-047523,2020-07-20 00:00:00,510800,3098.0,2020-07-22 12:54:14
GJT-047522,2020-07-20 00:00:00,200000,-1081.0,2020-07-22 12:54:14
GJT-047522,2020-07-20 00:00:00,510800,1081.0,2020-07-22 12:54:14
GJT-047521,2020-07-20 00:00:00,200000,-626.0,2020-07-22 12:54:14
GJT-047521,2020-07-20 00:00:00,510800,626.0,2020-07-22 12:54:14
GJT-047520,2020-07-20 00:00:00,200000,-2745.0,2020-07-22 12:54:14
GJT-047520,2020-07-20 00:00:00,510800,2745.0,2020-07-22 12:54:14
GJT-047519,2020-07-20 00:00:00,200000,-1869.0,2020-07-22 12:54:14
GJT-047519,2020-07-20 00:00:00,510800,1869.0,2020-07-22 12:54:14
GJT-047518,2020-07-20 00:00:00,200000,-9682.5,2020-07-22 12:54:14
GJT-047518,2020-07-20 00:00:00,150000,9682.5,2020-07-22 12:54:14
GJT-047517,2020-07-20 00:00:00,200000,-3577.5,2020-07-22 12:54:14
GJT-047517,2020-07-20 00:00:00,150000,3577.5,2020-07-22 12:54:14
GJT-047516,2020-07-20 00:00:00,200000,-20642.5,2020-07-22 12:54:14
GJT-047516,2020-07-20 00:00:00,150000,20642.5,2020-07-22 12:54:14
GJT-047515,2020-07-20 00:00:00,200000,-845.0,2020-07-22 12:54:14
GJT-047515,2020-07-20 00:00:00,531000,845.0,2020-07-22 12:54:14
GJT-047514,2020-07-20 00:00:00,200000,-2470.0,2020-07-22 12:54:14
GJT-047514,2020-07-20 00:00:00,510800,2470.0,2020-07-22 12:54:14
GJT-047513,2020-07-20 00:00:00,200000,-2185.0,2020-07-22 12:54:14
GJT-047513,2020-07-20 00:00:00,510800,2185.0,2020-07-22 12:54:14
GJT-047512,2020-07-20 00:00:00,200000,-1783.2,2020-07-22 12:54:14
GJT-047512,2020-07-20 00:00:00,151000,1783.2,2020-07-22 12:54:14
GJT-047511,2020-07-20 00:00:00,200000,-34.72,2020-07-22 12:54:14
GJT-047511,2020-07-20 00:00:00,621900,34.72,2020-07-22 12:54:14
GJT-047510,2020-07-20 00:00:00,200000,-55.03,2020-07-22 12:54:14
GJT-047510,2020-07-20 00:00:00,621900,55.03,2020-07-22 12:54:14
GJT-047509,2020-07-20 00:00:00,200000,-6020.0,2020-07-22 12:54:14
GJT-047509,2020-07-20 00:00:00,130000,4515.0,2020-07-22 12:54:14
GJT-047509,2020-07-20 00:00:00,510200,1505.0,2020-07-22 12:54:14
GJT-047508,2020-07-20 00:00:00,200000,14942.34,2020-07-22 12:54:14
GJT-047508,2020-07-20 00:00:00,130000,-14942.34,2020-07-22 12:54:14
GJT-047507,2020-07-20 00:00:00,200000,-67598.98,2020-07-22 12:54:14
GJT-047507,2020-07-20 00:00:00,130000,67598.98,2020-07-22 12:54:14
GJT-047506,2020-07-20 00:00:00,200000,-1000.0,2020-07-22 12:54:14
GJT-047506,2020-07-20 00:00:00,150000,1000.0,2020-07-22 12:54:14
GJT-047505,2020-07-20 00:00:00,200000,-8704.27,2020-07-22 12:54:14
GJT-047505,2020-07-20 00:00:00,154000,8704.27,2020-07-22 12:54:14
GJT-047504,2020-07-20 00:00:00,200000,-850.0,2020-07-22 12:54:14
GJT-047504,2020-07-20 00:00:00,531000,850.0,2020-07-22 12:54:14
GJT-047503,2020-07-20 00:00:00,200000,-850.0,2020-07-22 12:54:14
GJT-047503,2020-07-20 00:00:00,531000,850.0,2020-07-22 12:54:14
GJT-047502,2020-07-20 00:00:00,200000,-4380.73,2020-07-22 12:54:14
GJT-047502,2020-07-20 00:00:00,125000,4380.73,2020-07-22 12:54:14
GJT-047501,2020-07-20 00:00:00,200000,-27832.41,2020-07-22 12:54:14
GJT-047501,2020-07-20 00:00:00,125000,27832.41,2020-07-22 12:54:14
GJT-047500,2020-07-20 00:00:00,200000,-512.09,2020-07-22 12:54:14
GJT-047500,2020-07-20 00:00:00,531300,512.09,2020-07-22 12:54:14
GJT-047499,2020-07-20 00:00:00,200000,-1056.0,2020-07-22 12:54:13
GJT-047499,2020-07-20 00:00:00,634000,1056.0,2020-07-22 12:54:13
GJT-047498,2020-07-20 00:00:00,200000,3629.87,2020-07-22 12:49:49
GJT-047498,2020-07-20 00:00:00,510950,-3629.87,2020-07-22 12:49:49
GJT-047497,2020-07-20 00:00:00,200000,-767.65,2020-07-22 12:49:49
GJT-047497,2020-07-20 00:00:00,510700,767.65,2020-07-22 12:49:49
GJT-047496,2020-07-20 00:00:00,200000,-4337.49,2020-07-22 12:49:49
GJT-047496,2020-07-20 00:00:00,510700,4337.49,2020-07-22 12:49:49
GJT-047495,2020-07-20 00:00:00,200000,-3380.53,2020-07-22 12:49:49
GJT-047495,2020-07-20 00:00:00,130000,1690.26,2020-07-22 12:49:49
GJT-047495,2020-07-20 00:00:00,510700,1690.27,2020-07-22 12:49:49
GJT-047494,2020-07-20 00:00:00,200000,-4667.02,2020-07-22 12:49:49
GJT-047494,2020-07-20 00:00:00,130000,3889.18,2020-07-22 12:49:49
GJT-047494,2020-07-20 00:00:00,510950,777.84,2020-07-22 12:49:49
GJT-047493,2020-07-20 00:00:00,200000,-13307.62,2020-07-22 12:49:49
GJT-047493,2020-07-20 00:00:00,155000,13307.62,2020-07-22 12:49:49
GJT-047492,2020-07-20 00:00:00,200000,-4772.01,2020-07-22 12:49:49
GJT-047492,2020-07-20 00:00:00,130000,2386.01,2020-07-22 12:49:49
GJT-047492,2020-07-20 00:00:00,510700,2386.0,2020-07-22 12:49:49
GJT-047491,2020-07-20 00:00:00,200000,-3376.23,2020-07-22 12:49:49
GJT-047491,2020-07-20 00:00:00,130000,2532.17,2020-07-22 12:49:49
GJT-047491,2020-07-20 00:00:00,510200,844.06,2020-07-22 12:49:49
GJT-047490,2020-07-20 00:00:00,200000,-244.56,2020-07-22 12:49:49
GJT-047490,2020-07-20 00:00:00,155000,244.56,2020-07-22 12:49:49
GJT-047489,2020-07-20 00:00:00,200000,-2728.7,2020-07-22 12:49:49
GJT-047489,2020-07-20 00:00:00,155000,2728.7,2020-07-22 12:49:49
GJT-047488,2020-07-20 00:00:00,200000,-4654.93,2020-07-22 12:49:49
GJT-047488,2020-07-20 00:00:00,130000,2327.46,2020-07-22 12:49:49
GJT-047488,2020-07-20 00:00:00,510700,2327.47,2020-07-22 12:49:49
GJT-047487,2020-07-20 00:00:00,200000,-4918.61,2020-07-22 12:49:49
GJT-047487,2020-07-20 00:00:00,130000,4098.84,2020-07-22 12:49:49
GJT-047487,2020-07-20 00:00:00,510950,819.77,2020-07-22 12:49:49
GJT-047486,2020-07-20 00:00:00,200000,-3763.02,2020-07-22 12:49:49
GJT-047486,2020-07-20 00:00:00,130000,1881.51,2020-07-22 12:49:49
GJT-047486,2020-07-20 00:00:00,510700,1881.51,2020-07-22 12:49:49
GJT-044231,2020-07-20 00:00:00,130000,12340.71,2020-07-21 08:11:32
GJT-044231,2020-07-20 00:00:00,251011,-12340.71,2020-07-21 08:11:32
GJT-044223,2020-07-20 00:00:00,119000,-16449.32,2020-07-20 18:34:19
GJT-044223,2020-07-20 00:00:00,900000,5483.11,2020-07-20 18:34:19
GJT-044223,2020-07-20 00:00:00,900000,5483.11,2020-07-20 18:34:19
GJT-044223,2020-07-20 00:00:00,900000,5483.1,2020-07-20 18:34:19
GJT-044222,2020-07-20 00:00:00,154000,3893.0,2020-07-20 18:32:36
GJT-044222,2020-07-20 00:00:00,150000,-3893.0,2020-07-20 18:32:36
GJT-044221,2020-07-20 00:00:00,154000,11365.69,2020-07-20 18:32:36
GJT-044221,2020-07-20 00:00:00,155000,-11365.69,2020-07-20 18:32:36
GJT-044220,2020-07-20 00:00:00,154000,4517.66,2020-07-20 18:32:36
GJT-044220,2020-07-20 00:00:00,155000,-4517.66,2020-07-20 18:32:36
GJT-044042,2020-07-20 00:00:00,200000,-966.11,2020-07-20 11:58:34
GJT-044042,2020-07-20 00:00:00,621400,966.11,2020-07-20 11:58:34
GJT-044041,2020-07-20 00:00:00,200000,-13.25,2020-07-20 11:58:34
GJT-044041,2020-07-20 00:00:00,621400,13.25,2020-07-20 11:58:34
GJT-044040,2020-07-20 00:00:00,200000,-885.41,2020-07-20 11:58:34
GJT-044040,2020-07-20 00:00:00,621400,885.41,2020-07-20 11:58:34
GJT-043975,2020-07-20 00:00:00,130000,105507.54,2020-07-20 10:04:43
GJT-043975,2020-07-20 00:00:00,251011,-105507.54,2020-07-20 10:04:43
GJT-048582,2020-07-17 00:00:00,100062,-144.1,2020-08-03 18:18:05
GJT-048582,2020-07-17 00:00:00,510950,44.1,2020-08-03 18:18:05
GJT-048582,2020-07-17 00:00:00,631100,100.0,2020-08-03 18:18:05
GJT-047689,2020-07-17 00:00:00,200000,-32732.58,2020-07-24 11:35:29
GJT-047689,2020-07-17 00:00:00,100061,32732.58,2020-07-24 11:35:29
GJT-047566,2020-07-17 00:00:00,210000,631803.44,2020-07-23 11:47:51
GJT-047566,2020-07-17 00:00:00,215000,103517.69,2020-07-23 11:47:51
GJT-047566,2020-07-17 00:00:00,600001,-1527.66,2020-07-23 11:47:51
GJT-047566,2020-07-17 00:00:00,600001,1018.01,2020-07-23 11:47:51
GJT-047566,2020-07-17 00:00:00,600000,-8635.97,2020-07-23 11:47:51
